CustomerKey,FirstName,LastName,City,StateAbbrev,Province,Country,Continent
12576,Walter,Dominguez,Melbourne,VIC,Victoria,Australia,Pacific
12577,Francis,Sanz,Lane Cove,NSW,New South Wales,Australia,Pacific
12578,Gavin,Perry,Cranbourne,VIC,Victoria,Australia,Pacific
12579,Lydia,Sanchez,Springwood,NSW,New South Wales,Australia,Pacific
12580,Cedric,She,South Melbourne,VIC,Victoria,Australia,Pacific
12581,Kristina,Fernandez,Melton,VIC,Victoria,Australia,Pacific
12582,Carmen,Sara,Springwood,NSW,New South Wales,Australia,Pacific
12583,Tyrone,Ortega,Newcastle,NSW,New South Wales,Australia,Pacific
12584,Brittney,Ma,Townsville,QLD,Queensland,Australia,Pacific
12585,Ian,Martinez,Hobart,TAS,Tasmania,Australia,Pacific
12586,Kellie,Hernandez,Townsville,QLD,Queensland,Australia,Pacific
12587,Danny,Travers,Milsons Point,NSW,New South Wales,Australia,Pacific
12588,Tracy,Chande,Milsons Point,NSW,New South Wales,Australia,Pacific
12589,Ruben,Rodriguez,Melbourne,VIC,Victoria,Australia,Pacific
12590,Mario,Chander,Newcastle upon Tyne,ENG,England,United Kingdom,Europe
12591,Meredith,Madan,Berlin,HE,Hessen,Germany,Europe
12592,Amy,Li,Birmingham,ENG,England,United Kingdom,Europe
12593,Benjamin,Zhang,Bury,ENG,England,United Kingdom,Europe
12594,Sandra,Gao,Cambridge,ENG,England,United Kingdom,Europe
12595,Mathew,Blanco,London,ENG,England,United Kingdom,Europe
12596,Armando,Romero,Milton Keynes,ENG,England,United Kingdom,Europe
12597,Franklin,Zhang,Kirkby,ENG,England,United Kingdom,Europe
12598,Alexandra,Bryant,Stoke-on-Trent,ENG,England,United Kingdom,Europe
12599,Jillian,Fernandez,Berks,ENG,England,United Kingdom,Europe
12600,Larry,Romero,Eilenburg,BB,Brandenburg,Germany,Europe
12601,Randy,Zhang,Peterborough,ENG,England,United Kingdom,Europe
12602,Francisco,Srini,London,ENG,England,United Kingdom,Europe
12603,Cole,Reed,Peterborough,ENG,England,United Kingdom,Europe
12604,Nathan,Lee,Darmstadt,HE,Hessen,Germany,Europe
12605,Carol,Cooper,Saarlouis,SL,Saarland,Germany,Europe
12606,Arthur,Van,Roubaix,59,Nord,France,Europe
12607,Tamara,Zhu,Verrieres Le Buisson,91,Essonne,France,Europe
12608,Brett,Sanchez,Bury,ENG,England,United Kingdom,Europe
12609,Linda,Carlson,Watford,ENG,England,United Kingdom,Europe
12610,Wendy,Gutierrez,York,ENG,England,United Kingdom,Europe
12611,Manuel,Sara,Watford,ENG,England,United Kingdom,Europe
12612,Shannon,Torres,Birmingham,ENG,England,United Kingdom,Europe
12613,Joel,Prasad,Saint-Denis,93,Seine Saint Denis,France,Europe
12614,Lance,Gill,Versailles,78,Yveline,France,Europe
12615,Nathan,Hill,Leeds,ENG,England,United Kingdom,Europe
12616,Kelsey,Tang,München,HE,Hessen,Germany,Europe
12617,Jake,Ma,Hannover,NW,Nordrhein-Westfalen,Germany,Europe
12618,Dawn,Lal,Lieusaint,77,Seine et Marne,France,Europe
12619,Priscilla,Rai,Oxford,ENG,England,United Kingdom,Europe
12620,Maurice,Lal,Villeneuve-d'Ascq,59,Nord,France,Europe
12621,Barry,Martinez,Paris,75,Seine (Paris),France,Europe
12622,Micheal,Rubio,London,ENG,England,United Kingdom,Europe
12623,Jesse,Sanchez,Newcastle upon Tyne,ENG,England,United Kingdom,Europe
12624,Jamie,Xu,Frankfurt am Main,HH,Hamburg,Germany,Europe
12625,Carly,Andersen,Colomiers,31,Garonne (Haute),France,Europe
12626,Cassie,Lal,London,ENG,England,United Kingdom,Europe
12627,Leah,Zheng,London,ENG,England,United Kingdom,Europe
12628,Arturo,Ma,Colomiers,31,Garonne (Haute),France,Europe
12629,Russell,Nara,Hamburg,HH,Hamburg,Germany,Europe
12630,Kevin,Simmons,Gateshead,ENG,England,United Kingdom,Europe
12631,Clarence,Gao,Paris,75,Seine (Paris),France,Europe
12632,Bonnie,Nath,Sèvres,92,Hauts de Seine,France,Europe
12633,Shannon,Suarez,Bracknell,ENG,England,United Kingdom,Europe
12634,Derrick,Ruiz,London,ENG,England,United Kingdom,Europe
12635,Brad,Beck,Drancy,93,Seine Saint Denis,France,Europe
12636,Tamer,Salah,Berlin,SL,Saarland,Germany,Europe
12637,Leonard,Nath,London,ENG,England,United Kingdom,Europe
12638,Sebastian,Brooks,Frankfurt,HE,Hessen,Germany,Europe
12639,Ruben,Lopez,Roncq,59,Nord,France,Europe
12640,Angel,Richardson,Billericay,ENG,England,United Kingdom,Europe
12641,Willie,Raje,Paris,75,Seine (Paris),France,Europe
12642,Jimmy,Carlson,Roubaix,59,Nord,France,Europe
12643,Kristina,Perez,Stuttgart,SL,Saarland,Germany,Europe
12644,Rachel,Reed,Esher-Molesey,ENG,England,United Kingdom,Europe
12645,Audrey,Ruiz,York,ENG,England,United Kingdom,Europe
12646,Kenneth,Xu,Bonn,HH,Hamburg,Germany,Europe
12647,Colleen,Anand,Liverpool,ENG,England,United Kingdom,Europe
12648,Lori,Dominguez,Warrington,ENG,England,United Kingdom,Europe
12649,Omar,Goel,Paris,75,Seine (Paris),France,Europe
12650,Aaron,Wright,Bobigny,93,Seine Saint Denis,France,Europe
12651,Martin,Malhotra,Lille,59,Nord,France,Europe
12652,Carolyn,Martin,London,ENG,England,United Kingdom,Europe
12653,Nichole,Andersen,London,ENG,England,United Kingdom,Europe
12654,Briana,Gill,Liverpool,ENG,England,United Kingdom,Europe
12655,Larry,Vazquez,Colombes,92,Hauts de Seine,France,Europe
12656,Blake,Roberts,Versailles,78,Yveline,France,Europe
12657,Audrey,Blanco,Grevenbroich,BY,Bayern,Germany,Europe
12658,Joy,Gomez,York,ENG,England,United Kingdom,Europe
12659,Damien,Chande,Paris,75,Seine (Paris),France,Europe
12660,Toni,Sanchez,Orleans,45,Loiret,France,Europe
12661,Deborah,Pal,Orly,94,Val de Marne,France,Europe
12662,Jessie,Huang,Paris,75,Seine (Paris),France,Europe
12663,Morgan,Adams,Saint-Denis,93,Seine Saint Denis,France,Europe
12664,Krista,Gill,Warrington,ENG,England,United Kingdom,Europe
12665,Joy,Suarez,Cranbourne,VIC,Victoria,Australia,Pacific
12666,Jessie,Zhu,Hervey Bay,QLD,Queensland,Australia,Pacific
12667,Maria,Wood,Hobart,TAS,Tasmania,Australia,Pacific
12668,Melissa,Patterson,Wollongong,NSW,New South Wales,Australia,Pacific
12669,Irving,Schmidt,Coffs Harbour,NSW,New South Wales,Australia,Pacific
12670,Sarah,Martinez,Sydney,NSW,New South Wales,Australia,Pacific
12671,Alan,Huang,Rockhampton,QLD,Queensland,Australia,Pacific
12672,Carson,Butler,Sydney,NSW,New South Wales,Australia,Pacific
12673,Colin,Stone,Melbourne,VIC,Victoria,Australia,Pacific
12674,Jimmy,Travers,Rockhampton,QLD,Queensland,Australia,Pacific
12675,Holly,Fernandez,Seaford,VIC,Victoria,Australia,Pacific
12676,Michele,Madan,Bendigo,VIC,Victoria,Australia,Pacific
12677,Cedric,Liu,Coffs Harbour,NSW,New South Wales,Australia,Pacific
12678,Dana,Serrano,Silverwater,NSW,New South Wales,Australia,Pacific
12679,Stacy,Gill,Malabar,NSW,New South Wales,Australia,Pacific
12680,George,Sanchez,Sydney,NSW,New South Wales,Australia,Pacific
12681,Christy,Chow,Caloundra,QLD,Queensland,Australia,Pacific
12682,Kari,Subram,Melton,VIC,Victoria,Australia,Pacific
12683,Laura,Zhou,Hervey Bay,QLD,Queensland,Australia,Pacific
12684,Shaun,Shen,Goulburn,NSW,New South Wales,Australia,Pacific
12685,Jaclyn,Xu,Warrnambool,VIC,Victoria,Australia,Pacific
12686,Trisha,Zhou,Bendigo,VIC,Victoria,Australia,Pacific
12687,Marshall,Li,Coffs Harbour,NSW,New South Wales,Australia,Pacific
12688,Stacy,Navarro,Hawthorne,QLD,Queensland,Australia,Pacific
12689,Tamara,Pal,Caloundra,QLD,Queensland,Australia,Pacific
12690,Roger,Zhang,Sydney,NSW,New South Wales,Australia,Pacific
12691,Rafael,Andersen,Findon,SA,South Australia,Australia,Pacific
12692,Glenn,Lu,Hawthorne,QLD,Queensland,Australia,Pacific
12693,Ruth,Gonzalez,Rhodes,NSW,New South Wales,Australia,Pacific
12694,Jay,Arthur,St. Leonards,NSW,New South Wales,Australia,Pacific
12695,Kari,Ruiz,Coffs Harbour,NSW,New South Wales,Australia,Pacific
12696,Stacey,Hu,Silverwater,NSW,New South Wales,Australia,Pacific
12697,Brenda,Stone,Milsons Point,NSW,New South Wales,Australia,Pacific
12698,Mohamed,Pal,Port Macquarie,NSW,New South Wales,Australia,Pacific
12699,Amy,Chow,Melbourne,VIC,Victoria,Australia,Pacific
12700,Mindy,Kumar,Hawthorne,QLD,Queensland,Australia,Pacific
12701,Gary,Gutierrez,Newcastle,NSW,New South Wales,Australia,Pacific
12702,Yolanda,Shan,Townsville,QLD,Queensland,Australia,Pacific
12703,Renee,Suarez,Lavender Bay,NSW,New South Wales,Australia,Pacific
12704,Barbara,Nara,Geelong,VIC,Victoria,Australia,Pacific
12705,Andre,Garcia,Perth,SA,South Australia,Australia,Pacific
12706,Louis,Liang,Hawthorne,QLD,Queensland,Australia,Pacific
12707,Ian,Lewis,Sedro Woolley,WA,Washington,United States,North America
12708,Bonnie,Pal,Chula Vista,CA,California,United States,North America
12709,Ian,Rodriguez,San Carlos,CA,California,United States,North America
12710,Dalton,Evans,Langley,BC,British Columbia,Canada,North America
12711,Heather,Zheng,Les Ulis,91,Essonne,France,Europe
12712,Arthur,Romero,München,NW,Nordrhein-Westfalen,Germany,Europe
12713,Deborah,Xie,Offenbach,SL,Saarland,Germany,Europe
12714,Colleen,Lu,Hannover,NW,Nordrhein-Westfalen,Germany,Europe
12715,Eddie,Gill,Seaford,VIC,Victoria,Australia,Pacific
12716,Dale,Shen,Croix,59,Nord,France,Europe
12717,Hannah,Wood,Metz,57,Moselle,France,Europe
12718,Tammy,Sai,Paris,75,Seine (Paris),France,Europe
12719,Cheryl,Ruiz,Sèvres,92,Hauts de Seine,France,Europe
12720,Nicolas,Chande,Suresnes,92,Hauts de Seine,France,Europe
12721,Rebekah,Martinez,Saarlouis,SL,Saarland,Germany,Europe
12722,Latasha,Gomez,Bottrop,NW,Nordrhein-Westfalen,Germany,Europe
12723,Kurt,Jai,Orleans,45,Loiret,France,Europe
12724,Eddie,Martin,Münster,SL,Saarland,Germany,Europe
12725,Gabrielle,James,Neunkirchen,SL,Saarland,Germany,Europe
12726,Kurt,Goel,Ingolstadt,BY,Bayern,Germany,Europe
12727,Amanda,Ross,Bobigny,93,Seine Saint Denis,France,Europe
12728,Jeremiah,Stewart,Frankfurt,HE,Hessen,Germany,Europe
12729,Jose,Perry,Peterborough,ENG,England,United Kingdom,Europe
12730,Karla,Becker,York,ENG,England,United Kingdom,Europe
12731,Steven,Murphy,Werne,NW,Nordrhein-Westfalen,Germany,Europe
12732,Todd,Guo,Orleans,45,Loiret,France,Europe
12733,Lacey,Cai,London,ENG,England,United Kingdom,Europe
12734,Margaret,Zhou,Cergy,95,Val d'Oise,France,Europe
12735,Donald,Mehta,Essen,HH,Hamburg,Germany,Europe
12736,Diana,Ruiz,Frankfurt,BY,Bayern,Germany,Europe
12737,Brett,Chandra,Colombes,92,Hauts de Seine,France,Europe
12738,Melinda,Rubio,Berlin,NW,Nordrhein-Westfalen,Germany,Europe
12739,Evan,Young,Kirkby,ENG,England,United Kingdom,Europe
12740,Kathryn,Goel,Berks,ENG,England,United Kingdom,Europe
12741,Raymond,Sam,Stuttgart,SL,Saarland,Germany,Europe
12742,Samantha,Martinez,Solingen,NW,Nordrhein-Westfalen,Germany,Europe
12743,Carl,Kumar,Bury,ENG,England,United Kingdom,Europe
12744,Anna,Moore,Cheltenham,ENG,England,United Kingdom,Europe
12745,Rafael,Wu,Kirkby,ENG,England,United Kingdom,Europe
12746,Juan,Torres,Bury,ENG,England,United Kingdom,Europe
12747,Colleen,Hu,Hamburg,HH,Hamburg,Germany,Europe
12748,Grace,Bell,Drancy,93,Seine Saint Denis,France,Europe
12749,Miguel,Lee,Chatou,78,Yveline,France,Europe
12750,Teresa,Vazquez,Morangis,91,Essonne,France,Europe
12751,Priscilla,Xu,Erlangen,BY,Bayern,Germany,Europe
12752,Jonathon,Alvarez,Courbevoie,92,Hauts de Seine,France,Europe
12753,Ramon,Zhao,Villeneuve-d'Ascq,59,Nord,France,Europe
12754,Lindsey,Deng,Saint-Denis,93,Seine Saint Denis,France,Europe
12755,Chloe,Hughes,Santa Cruz,CA,California,United States,North America
12756,Antonio,Butler,Beverly Hills,CA,California,United States,North America
12757,Sara,Ramirez,Edmonds,WA,Washington,United States,North America
12758,Stephanie,Ramirez,Kirkland,WA,Washington,United States,North America
12759,Jada,Sanders,Seattle,WA,Washington,United States,North America
12760,Krista,Gomez,Cliffside,BC,British Columbia,Canada,North America
12761,Alexandra,Richardson,Woodburn,OR,Oregon,United States,North America
12762,Jonathan,Smith,Spring Valley,CA,California,United States,North America
12763,Chloe,Russell,Cliffside,BC,British Columbia,Canada,North America
12764,Alexandra,Harris,Tacoma,WA,Washington,United States,North America
12765,Robyn,Gill,Cliffside,BC,British Columbia,Canada,North America
12766,Jordyn,Bryant,Corvallis,OR,Oregon,United States,North America
12767,Christopher,Robinson,Yakima,WA,Washington,United States,North America
12768,Johnathan,Chapman,Colma,CA,California,United States,North America
12769,Thomas,Zhang,Olympia,WA,Washington,United States,North America
12770,Charles,Evans,Los Angeles,CA,California,United States,North America
12771,Morgan,Thomas,Spring Valley,CA,California,United States,North America
12772,Abigail,Clark,Everett,WA,Washington,United States,North America
12773,Samantha,Taylor,Bellingham,WA,Washington,United States,North America
12774,Kristen,Gao,Burlingame,CA,California,United States,North America
12775,Connor,Griffin,Palo Alto,CA,California,United States,North America
12776,Blake,Campbell,Yakima,WA,Washington,United States,North America
12777,Joseph,Anderson,Lynnwood,WA,Washington,United States,North America
12778,Connie,Morgan,Santa Cruz,CA,California,United States,North America
12779,Mason,Rogers,Yakima,WA,Washington,United States,North America
12780,Jeremy,Richardson,Olympia,WA,Washington,United States,North America
12781,Emma,James,Langley,BC,British Columbia,Canada,North America
12782,Elizabeth,Long,Sooke,BC,British Columbia,Canada,North America
12783,Jerome,Gutierrez,Cliffside,BC,British Columbia,Canada,North America
12784,Jonathan,Campbell,Salem,OR,Oregon,United States,North America
12785,Javier,Ortega,Burnaby,BC,British Columbia,Canada,North America
12786,James,Yang,Bellflower,CA,California,United States,North America
12787,Katelyn,Cook,Puyallup,WA,Washington,United States,North America
12788,Amanda,Nelson,Chula Vista,CA,California,United States,North America
12789,Jamie,Zeng,Burlingame,CA,California,United States,North America
12790,Brandon,Kumar,Lemon Grove,CA,California,United States,North America
12791,Angelica,Foster,Long Beach,CA,California,United States,North America
12792,Blake,White,Bremerton,WA,Washington,United States,North America
12793,Jessie,Guo,Chula Vista,CA,California,United States,North America
12794,Megan,Jackson,Woodburn,OR,Oregon,United States,North America
12795,Antonio,Foster,Metchosin,BC,British Columbia,Canada,North America
12796,Jason,Zhang,Bremerton,WA,Washington,United States,North America
12797,Patrick,Howard,West Covina,CA,California,United States,North America
12798,Andy,Gutierrez,Tremblay-en-France,93,Seine Saint Denis,France,Europe
12799,George,Chandra,Neunkirchen,SL,Saarland,Germany,Europe
12800,Lacey,Chen,Leipzig,NW,Nordrhein-Westfalen,Germany,Europe
12801,Melody,Browning,Erlangen,BY,Bayern,Germany,Europe
12802,Alan,Sun,Stuttgart,SL,Saarland,Germany,Europe
12803,Heather,Li,York,ENG,England,United Kingdom,Europe
12804,Jaclyn,Chander,Villeneuve-d'Ascq,59,Nord,France,Europe
12805,Marvin,Moreno,Colombes,92,Hauts de Seine,France,Europe
12806,Ronnie,Zeng,München,HH,Hamburg,Germany,Europe
12807,Nina,Kumar,Offenbach,SL,Saarland,Germany,Europe
12808,Marc,Schmidt,York,ENG,England,United Kingdom,Europe
12809,Michele,Navarro,Grevenbroich,BY,Bayern,Germany,Europe
12810,Chase,Stewart,Werne,NW,Nordrhein-Westfalen,Germany,Europe
12811,Marc,Serrano,Salzgitter,HE,Hessen,Germany,Europe
12812,Brandi,Sanz,Tremblay-en-France,93,Seine Saint Denis,France,Europe
12813,Reginald,Ramos,Dresden,HE,Hessen,Germany,Europe
12814,Casey,Sharma,Essen,HH,Hamburg,Germany,Europe
12815,Dominique,Mehta,München,HE,Hessen,Germany,Europe
12816,Tammy,Mehta,München,HH,Hamburg,Germany,Europe
12817,Theodore,Suarez,Paris,75,Seine (Paris),France,Europe
12818,Curtis,She,Drancy,93,Seine Saint Denis,France,Europe
12819,Nicolas,Chander,Saint Germain en Laye,78,Yveline,France,Europe
12820,Derek,Tang,Orleans,45,Loiret,France,Europe
12821,Cesar,McDonald,Roubaix,59,Nord,France,Europe
12822,Alexandra,James,Werne,NW,Nordrhein-Westfalen,Germany,Europe
12823,Bethany,She,Roncq,59,Nord,France,Europe
12824,Kristopher,Subram,Paris,75,Seine (Paris),France,Europe
12825,Kelvin,Hu,Hamburg,HH,Hamburg,Germany,Europe
12826,Caleb,Gonzalez,Kassel,HE,Hessen,Germany,Europe
12827,Nicolas,Raje,Saarbrücken,SL,Saarland,Germany,Europe
12828,Carol,Rubio,Saarlouis,SL,Saarland,Germany,Europe
12829,Micah,Li,Sulzbach Taunus,SL,Saarland,Germany,Europe
12830,Russell,Raje,Saint-Denis,93,Seine Saint Denis,France,Europe
12831,Kathryn,Lal,Poing,SL,Saarland,Germany,Europe
12832,Douglas,Prasad,Berlin,SL,Saarland,Germany,Europe
12833,Sheena,Goel,Berlin,HE,Hessen,Germany,Europe
12834,Kelsey,Xie,Paris,75,Seine (Paris),France,Europe
12835,Karl,Yuan,Ingolstadt,BY,Bayern,Germany,Europe
12836,Rodney,Munoz,Cheltenham,ENG,England,United Kingdom,Europe
12837,Nicole,Anderson,Hof,BY,Bayern,Germany,Europe
12838,Ralph,Beck,Neunkirchen,SL,Saarland,Germany,Europe
12839,Dominique,Fernandez,Oxon,ENG,England,United Kingdom,Europe
12840,Naomi,Sanz,Gateshead,ENG,England,United Kingdom,Europe
12841,Yolanda,Xie,Les Ulis,91,Essonne,France,Europe
12842,Kelvin,Becker,Paris,75,Seine (Paris),France,Europe
12843,Summer,Smith,Saint Ouen,41,Loir et Cher,France,Europe
12844,Gerald,Gonzalez,Münster,SL,Saarland,Germany,Europe
12845,Angela,Torres,Solingen,NW,Nordrhein-Westfalen,Germany,Europe
12846,Bridget,Nara,Bottrop,NW,Nordrhein-Westfalen,Germany,Europe
12847,Colin,Chander,Kirkby,ENG,England,United Kingdom,Europe
12848,Brittney,Lu,Reading,ENG,England,United Kingdom,Europe
12849,Adam,Baker,Drancy,93,Seine Saint Denis,France,Europe
12850,Johnny,Raji,Frankfurt,BY,Bayern,Germany,Europe
12851,Brandy,Sai,Orleans,45,Loiret,France,Europe
12852,Teresa,Carlson,Stuttgart,SL,Saarland,Germany,Europe
12853,Evelyn,Malhotra,Gloucestershire,ENG,England,United Kingdom,Europe
12854,Reginald,Romero,Lancaster,ENG,England,United Kingdom,Europe
12855,Philip,Diaz,Leeds,ENG,England,United Kingdom,Europe
12856,Rosa,Lin,London,ENG,England,United Kingdom,Europe
12857,Raul,Kumar,Warrington,ENG,England,United Kingdom,Europe
12858,Adriana,Mehta,Berlin,HE,Hessen,Germany,Europe
12859,Evelyn,Gonzalez,Billericay,ENG,England,United Kingdom,Europe
12860,Jillian,Prasad,Wokingham,ENG,England,United Kingdom,Europe
12861,Robyn,Jimenez,London,ENG,England,United Kingdom,Europe
12862,Melinda,Ortega,Pantin,93,Seine Saint Denis,France,Europe
12863,Caleb,Zhang,Paderborn,NW,Nordrhein-Westfalen,Germany,Europe
12864,Michelle,Townsend,Billericay,ENG,England,United Kingdom,Europe
12865,Brandy,Martinez,Reading,ENG,England,United Kingdom,Europe
12866,Janelle,Fernandez,Paris,75,Seine (Paris),France,Europe
12867,Laura,Ye,Paderborn,NW,Nordrhein-Westfalen,Germany,Europe
12868,Julie,Anand,Paris,75,Seine (Paris),France,Europe
12869,Alisha,Tang,Boulogne-sur-Mer,62,Pas de Calais,France,Europe
12870,Tyrone,Munoz,Bonn,NW,Nordrhein-Westfalen,Germany,Europe
12871,Leah,Li,Bracknell,ENG,England,United Kingdom,Europe
12872,Olivia,Hughes,Erlangen,BY,Bayern,Germany,Europe
12873,Mandar,Samant,London,ENG,England,United Kingdom,Europe
12874,Kirk,Nason,London,ENG,England,United Kingdom,Europe
12875,Brianna,Ross,Bellingham,WA,Washington,United States,North America
12876,Blake,Robinson,Oakland,CA,California,United States,North America
12877,Alexander,Williams,Sedro Woolley,WA,Washington,United States,North America
12878,Gilbert,Sun,Beverly Hills,CA,California,United States,North America
12879,Elijah,Nelson,Los Angeles,CA,California,United States,North America
12880,Luis,Hayes,Port Hammond,BC,British Columbia,Canada,North America
12881,Isabella,Edwards,Burbank,CA,California,United States,North America
12882,Eduardo,Allen,San Carlos,CA,California,United States,North America
12883,Stephanie,Bailey,Coronado,CA,California,United States,North America
12884,Megan,Williams,Woodland Hills,CA,California,United States,North America
12885,Jonathan,Anderson,San Francisco,CA,California,United States,North America
12886,Jocelyn,Long,San Diego,CA,California,United States,North America
